,new_imdb_id,title_name,content_category,keyword_list,genre_list,Dominant_Topic,Topic_Perc_Contrib
65,tt0055928,Dr. No,movies,"['Partners', 'Saving the World', 'Danger', 'Adventures', 'Semi-Serious', 'Undercover', 'Thriller', 'Damsel in Distress', 'Rivals', 'Critically Acclaimed', 'Based on a Novel', 'Missions', 'Terrorism', 'Spying', 'Glamour', 'Assassinations', 'Manipulation', 'Sophisticated', 'Action', 'Islands', 'Crimes', 'Europe', 'Villains', 'Fast', 'Humor', 'Spies', 'London', 'Exciting']","['Action', 'Adventure', 'Thriller']",5,0.64872897
66,tt0259446,My Big Fat Greek Wedding,movies,"['Family Homes', '2000s', 'Funny', 'Immigration', 'Relatives', 'Singles Life', 'Classic', 'Romantic', 'Flirting', 'Boyfriends or Girlfriends', 'Independent', 'Culture Clash', 'Makeovers', 'Daughters', 'Marriage Engagements', 'Immigrants', 'Secrets', 'Parents', 'Ensemble Cast', 'Romcom', 'Weddings', 'Valentines Day', 'Lighthearted', 'Award-Nominated', 'Chicago', 'Fun', 'Generation Gap', 'Humor']","['Comedy', 'Drama', 'Romance']",4,0.73207814
67,tt0337697,The Prince and Me,movies,"['Touching', 'Relationships', 'Parents', 'Colleges', 'Funny', 'Love', 'Students', 'Romantic', 'Original Story', 'Identity', 'Royalty', '2000s', 'Wisconsin', 'Family', 'Passion', 'Denmark', 'Breakups']","['Comedy', 'Family', 'Romance']",4,0.51255184
68,tt0372237,Guess Who,movies,"['Culture Clash', 'Adult Humor', 'Breakups', 'Parents', 'Love', 'Fiancés', 'Arguments', '2000s', 'Adulthood', 'Family Homes', 'Comedy', 'Black Lives Matter', 'New Jersey', 'Fun', 'Romantic', 'Funny', 'Daughters', 'Romance', 'Remake', 'Based on a Movie']","['Comedy', 'Romance']",4,0.549008
69,tt0259438,Mob Stories,movies,"['Investigations', 'Society', 'Redemption', 'Interviews', 'Documentary', '1990s', 'Betrayal', 'Survival', 'United States', 'Criminals', 'Human Nature', 'Informative', 'Award-Nominated', 'Serious', 'Mobsters', 'True Crime']",['None'],6,0.3879126
70,tt0105112,Patriot Games,movies,"['1990s', 'Big Cities', 'Serious', 'Government Agencies', 'Justice', 'Politics', 'Anger', 'Complex', 'United States', 'Suspenseful', 'Fast', 'CIA', 'Rivals', 'Revenge', 'Political Unrest', 'Conspiracies', 'Danger', 'Politicians', 'Plot Twists', 'Thriller', 'Battle Zones', 'Action', 'United Kingdom', 'Based on a Novel', 'Death', 'Obsession', 'Spouses', 'Patriotism', 'Terrorism']","['Action', 'Thriller']",5,0.75373995
71,tt1549572,Another Earth,movies,"['Slow', 'Guilt', 'Dramatic', 'Regret', 'Middle Class', 'Emotional', 'Students', 'Introspection', 'Passion', 'Artists', 'Thought-Provoking', 'Independent', 'Small Towns', '21st Century', 'Haunted By the Past', 'Science Fiction', 'Sorrow', 'Despair', 'Secret Identities', 'Connecticut', 'Award-Winning']","['Drama', 'Romance', 'Sci-Fi']",4,0.5037332
72,tt0280665,Femme Fatale,movies,"['Crimes', 'Suspenseful', 'Criminal Protagonist', 'Paris', 'Escapes', 'Damsel in Distress', 'Romantic', 'Duplicity', 'Chaos', 'Imaginative', 'Pursuing a Dream', 'Clever', 'Romance', 'Plot Twists', 'Twins', 'Danger', 'Secret Identities', 'Siblings', 'Power', 'Drama', 'Spouses', 'Femme Fatale', 'Mysteries', 'Haunted By the Past']","['Crime', 'Drama', 'Mystery', 'Thriller']",5,0.4691955
73,tt0321021,Without a Trace,series,"['Psychological', 'Golden Globe Winner', 'FBI', 'Crimes', 'Mysteries', 'Insightful', 'Emmy Winner', 'Gangsters', 'Disappearances', 'Procedural', 'Investigations', 'New York City', 'Detectives', 'Missing People']","['Crime', 'Drama', 'Mystery', 'Thriller']",7,0.5822395
74,tt0445922,Across the Universe,movies,"['Music', 'Marines', 'Boyfriends or Girlfriends', 'Idealistic Outsider', 'Surreal', 'Working Class', 'Self-Discovery', 'Vietnam War', 'Artists', 'Social Commentary', 'Academy Award Nominated', 'Political Unrest', 'Breakups', 'Immigrants', 'Anti-War', 'Human Rights', 'Romance', 'Adulthood', 'Family Homes', 'Fighting the System', 'New York City', 'Addiction', 'Big Cities', 'Award-Winning', 'Young Adults', 'Imaginative', '20th Century', 'Apartments', 'Romantic', 'Bittersweet']","['Drama', 'Fantasy', 'History', 'Music', 'Musical', 'Romance']",4,0.49985367
75,tt1034389,The Eagle,movies,"['Based on a Novel', 'England', 'Dramatic', 'Suspenseful', 'Exciting', 'Roman Empire', 'Missions', 'Period Piece', 'Unlikely Friendship', 'Rescues', 'Hope', 'Sword-and-Sandal', 'Journeys', 'Anger', 'Thrilling', 'Obsession', 'Adventures', 'Action', 'Warriors', 'Danger']","['Action', 'Adventure', 'Drama', 'War']",0,0.43160316
76,tt0094025,Stakeout,movies,"['Action', 'Rivals', 'Comedy', 'Desire', 'Police', 'Witty', 'Humor', 'Detectives', 'FBI', 'Sensual', 'Love', 'Law Enforcement', 'Tense', 'Fun', 'Crimes', 'Searches', 'Partners', 'Romance', 'Bodyguards', 'Washington']","['Action', 'Comedy', 'Crime', 'Thriller']",5,0.49937487
77,tt0379865,Leatherheads,movies,"['Underdogs', 'Nostalgic', 'Slapstick Comedy', 'Passion', 'Fighting the System', 'Journalists', 'Humor', 'Cover-Ups', 'Egos', 'Love Triangle', 'Hotshot', 'Period Piece', 'Family', 'Athletes', 'Discovering the Truth', 'Sports', '1920s', 'American Dream', 'Witty', 'Heart-Warming', 'Minnesota', 'American Football', 'Against the Odds', 'Athleticism', 'Sports Teams', 'Media', 'Semi-Serious', 'Rivals']","['Comedy', 'Drama', 'Romance', 'Sport']",2,0.291541
78,tt2883224,Sarah Silverman: Someone You Love,special,"['Insightful', 'Funny', 'Comedians', 'Disturbing', 'Irreverent', 'Stand-Up Comedy', 'Edgy', 'Nightclubs', 'Emmy Winner', 'Religion', '2010s', 'Comedy', 'Los Angeles', 'Adult Humor', 'Family', 'Philosophy']",['Comedy'],3,0.56990093
79,tt7414406,All American,series,"['Fish Out of Water', 'Teens', 'Award-Winning', 'Los Angeles', 'Based on a True Story', 'Dramatic', 'Friendship', 'Coaches', 'Athletes', 'Friends', 'Students', 'Gangs', 'Cool', 'Culture Clash', 'Sports', 'Adolescence', 'Family', 'Coming of Age', 'American Football', '2010s', 'Drama', 'Teamwork', 'High Schools', 'Teen Angst', 'Captivating', 'Rise to the Top']","['Drama', 'Sport']",3,0.4075348
80,tt0335563,Wonderland,movies,"['Addiction', 'Urban', 'Mysteries', 'Love', 'Estranged Friend', 'Chaos', 'Tense', 'Violent', 'Murder', 'Retro', 'Danger', 'Pessimistic', 'Rivals', 'Los Angeles', 'Spouses', 'Biopic', 'Robberies', 'Detectives', 'Power Struggle', 'Revenge']","['Crime', 'Drama', 'Mystery', 'Thriller']",5,0.55807453
81,tt0161081,What Lies Beneath,movies,"['Thriller', 'Haunted By the Past', 'Affairs or Infidelity', 'Danger', 'Drama', 'Scary', 'Plot Twists', 'Vermont', 'Mysterious', 'Death', 'Gloomy', 'Buddies', 'Tense', 'Mysteries', 'Spouses', 'Murder', 'Monsters', 'Scientists', 'Spirits or Ghosts', 'Horror', 'Damsel in Distress', 'Neighbors', 'Fantasy', 'Duplicity']","['Drama', 'Horror', 'Mystery', 'Thriller']",5,0.83057433
82,tt0372784,Batman Begins,movies,"['Violent', 'Survival', 'Epic', 'Crimes', 'Crises', 'Secret Identities', 'Murder', 'United States', 'Vigilantes', 'Gangsters', '2000s', 'Super-Villains', 'Based on a Comic', 'Superheroes', 'Justice', 'Fear', 'Gotham City', 'Martial Arts', 'Violence', 'Asia']","['Action', 'Crime', 'Drama']",7,0.43906093
83,tt0044081,A Streetcar Named Desire,movies,"['Alcohol', 'Based on a Stage Play', 'Social Commentary', 'Spouses', 'Award-Winning', 'Starting Over', 'Pregnancy', 'Poverty', 'Buddies', 'Mental Health', 'Loss of Innocence', 'Married Life', 'Sisters', 'Regret', '1950s', 'Body Image', 'Competitions', 'Boyfriends or Girlfriends', 'Rape', 'Apartments', 'Romantic', 'Critically Acclaimed', 'Psychological', 'Classic', 'Secrets', 'Family Homes', 'New Orleans', 'Disturbing', 'Captivating', 'Haunted By the Past']",['Drama'],4,0.83562356
84,tt0934814,Chuck,series,"['Friends', 'Fighting', 'Comedy', 'Government Agencies', 'Funny', 'Mysteries', 'Emmy Winner', 'Secret Identities', '2010s', 'Spies', 'Brainwashing', 'Relationships', 'Los Angeles', 'Hackers', 'Undercover', 'Exciting', 'CIA', 'Spying', 'Danger', '2000s', 'Action', 'Nerds', 'Friendship', 'Fish Out of Water']","['Action', 'Comedy', 'Drama']",5,0.4115821
85,tt0114436,Showgirls,movies,"['Harassment', 'Dancers', 'Las Vegas', 'Media', 'Plot Twists', 'Catching a Break', 'Adult Humor', 'Hotels', 'Diversity', 'Workplaces', 'Offbeat', 'Campy', 'Dance', 'Showbiz', 'Power Struggle', 'Rivals', 'Romantic', 'Employees', 'Sex Workers', 'Cult Classic', 'Drama', 'Power', 'Sexual Assault', 'Hope', 'Business', 'Sex']",['Drama'],2,0.6546407
86,tt1220198,The Fourth Kind,movies,"['Murder', 'Thriller', 'Haunted By the Past', 'Interviews', 'Therapy', 'Found Footage', 'Discovering the Truth', 'Paranoia', 'Power', 'Spouses', 'Duplicity', 'Alaska', 'Danger', 'Science Fiction', 'Scientists', 'Intrigue', 'Scary', 'Mysterious', 'Obsession', 'Missing People', 'Aliens', 'Suspenseful', 'Mysteries', 'Thrilling', '2000s', 'Fear']","['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",5,0.6017556
87,tt1031280,Splinter,movies,"['Road Trips', 'Criminals', 'Diseases', 'Science Fiction', 'Teamwork', 'Award-Winning', 'Trapped', 'Isolation', 'Deadly Creatures', 'Kidnappings', 'Ex-Convicts', 'Horror', 'Monsters', 'Survival', 'Scary', 'Thriller', 'US Midwest', 'Vacations', 'Motels', 'Couples', 'Woods or Forests', 'Zombies', 'On the Road', 'Boyfriends or Girlfriends', 'Suspenseful']","['Crime', 'Horror', 'Sci-Fi', 'Thriller']",5,0.48572376
88,tt0089941,Runaway Train,movies,"['Criminal Protagonist', 'Adventures', 'Independent', 'Chaos', 'Alaska', 'Violent', 'Wilderness', 'Trains', 'Disasters', 'Award-Nominated', 'Trapped', 'Critically Acclaimed', 'Prisoners', 'Fast', 'Tense', 'Suspenseful', 'Drama', 'Hijacking', 'Fugitives', 'Danger', 'Race Against Time', 'Action', 'Escapes', 'Journeys', 'Survival']","['Action', 'Adventure', 'Drama', 'Thriller']",5,0.5633271
89,tt7722000,Notes From the Field,movies,"['Live', 'Informative', 'Theaters', 'Imprisonment', 'Diversity', 'Working Class', 'Captivating', '2010s', 'Award-Nominated', 'Schools', 'Drama', 'Poverty', 'Prisons', 'Archival Footage', 'Fighting the System', 'Unique', 'Social Issues', 'Based on a Stage Play', 'Actors or Actresses', 'Community', 'Hope']",['Drama'],1,0.29514933
90,tt0120791,Practical Magic,movies,"['Revenge', 'Legend', 'Relationships', 'Fate', 'Family', 'Witchcraft or Wizardry', 'Spirits or Ghosts', 'Romance', 'Accidents', 'Intense', 'Teamwork', '1990s', 'Murder', 'Detectives', 'Supernatural', 'Good vs Evil', 'Abuse', 'Crimes', 'Massachusetts', 'Demonic Possession', 'Witches', 'Siblings', 'Mishaps or Misfortunes', 'Dramatic', 'Death', 'Magic', 'Investigations', 'Empowerment', 'Love']","['Comedy', 'Drama', 'Fantasy', 'Romance']",7,0.7205137
91,tt1000771,Recount,movies,"['2000s', 'Captivating', 'Based on History', 'Corruption', 'Thought-Provoking', 'Florida', 'Elections', 'Politicians', 'Well-Cast', 'Golden Globe Winner', 'Rivals', 'Power Struggle', 'Archival Footage', 'Victory', 'Intrigue', 'Politics', 'Biopic', 'Political or Government Workers', 'Manipulation', 'Drama', 'Historical Figures', 'Powerful', 'Emmy Winner', 'Debates']","['Drama', 'History']",6,0.42706743
92,tt0100911,"Welcome Home, Roxy Carmichael",movies,"['Teen Angst', 'Independent', 'Small Towns', 'Teens', 'Dysfunctional Family', 'Love', 'Adulthood', 'Ohio', 'Coming of Age', 'Hope', 'Humor', 'Dramedy', 'Parents', '1990s', 'High Schools', 'Offbeat', 'Semi-Serious', 'Adolescence', 'Daughters', 'Touching', 'Unlikely Friendship', 'Emotional', 'Rebelliousness', 'Returning Home']","['Comedy', 'Drama']",4,0.6704052
93,tt1232776,Fish Tank,movies,"['Loss of Innocence', 'Apartments', 'Love', 'Coming of Age', 'Affairs or Infidelity', 'Daughters', 'London', 'Disappointment', 'Dance', 'Emotional', 'Sexual Assault', '2000s', 'Critically Acclaimed', 'Independent', 'Gritty', 'Disturbing', 'Abuse', 'Bittersweet', 'Award-Winning', 'Adolescence', 'Media', 'Drama', 'Rebelliousness', 'Misfits', 'Dysfunctional Family', 'Secrets', 'Teen Angst', 'Single Parents', 'Teens', 'Working Class']",['Drama'],4,0.68334997
94,tt2340202,Taxicab Confessions 2,special,"['New York City', 'Slice of Life', 'Adult Humor', 'Captivating', 'Sex', 'Documentary', 'Funny', 'Interviews', 'Therapy', '1990s', 'Self-Discovery', 'Reality Show', 'Self-Esteem', 'Quality of Life', 'Comedy', 'Candid Camera', 'Introspection', 'Shocking', 'Working Class']",['Documentary'],6,0.33070394
95,tt1028528,Grindhouse: Death Proof,movies,"['Escapes', 'Murder', 'Cars', 'Tennessee', 'Independent', 'Violent', 'Critically Acclaimed', '2000s', 'Chases', 'Feminism', 'Action', 'Slasher', 'Stalkers', 'Psychopaths', 'Revenge', 'Survival', 'Semi-Serious', 'Texas', 'Suspenseful', 'Thriller', 'Danger', 'Trapped', 'Energetic', 'Horror', 'Film Crew', 'Serial Killers']","['Action', 'Thriller']",5,0.78820705
96,tt0089469,Legend,movies,"['Fantasy World', 'Villains', 'Dark', 'Good vs Evil', 'Race Against Time', 'Monsters', 'Cult Classic', 'Saving the World', 'Fictional World', 'Boyfriends or Girlfriends', 'First Love', 'Fantasy', 'Royalty', 'Romantic', 'Journeys', 'Fairy Tales', 'Fictional Time', 'Epic', 'Damsel in Distress', 'Award-Winning', 'Adventures', 'Woods or Forests', 'Demons', 'Imaginative', 'Devils']","['Adventure', 'Fantasy', 'Romance']",0,0.6293038
97,tt0295222,24 Hours,movies,"['Friendship', 'Medical', 'Teamwork', 'Chicago', 'Nurses', 'Doctors', 'Romance', 'Golden Globe Winner', 'Emmy Winner', 'Love Triangle', 'United States', 'Relationships', 'Captivating', 'Hospitals', 'Touching']","['Drama', 'Romance']",3,0.3176997
98,tt0486656,Save the Last Dance 2,movies,"['Musical Performances', 'Music', 'Heart-Warming', 'Dreams', 'Ambition', 'Drama', 'Empowering', 'Boyfriends or Girlfriends', 'Friends', '2000s', 'Ensemble Cast', 'Talent', 'Challenges', 'Schools', 'Sequel', 'New York City', 'Uplifting', 'Roommates', 'Rap or Hip-Hop', 'Love', 'Romance', 'Exciting', 'Leaving Home', 'Dancers', 'Fame', 'New Kid in Town', 'Students']","['Drama', 'Music', 'Romance']",2,0.3293974
99,tt5592248,The Beguiled (2017),movies,"['Soldiers', 'Intense', 'Flirting', 'Award-Winning', 'Murder', 'Remake', 'Critically Acclaimed', 'Love', 'Serious', 'Teachers', 'Haunted By the Past', 'Revenge', 'Drama', 'Based on a Novel', 'Human Nature', 'Thriller', 'Virginia', 'American Civil War', 'Mind Games', '1800s', 'Estates', 'Jealousy', 'Desire', 'Loss of Innocence', 'Sex', 'Plot Twists', 'Isolation', 'Students', 'Thrilling', 'Manipulation']","['Drama', 'History', 'Thriller', 'War']",4,0.3775935
100,tt1186367,Ninja Assassin,movies,"['Betrayal', 'Cons or Frauds', 'Ambition', 'Assassins', 'Murder', 'Revenge', 'Crises', 'Corruption', 'Cool', '2000s', 'Assassinations', 'Violence', 'Gangsters', 'Conspiracies', 'Germany', 'Action-Packed', 'Military', 'Duels', 'Crimes']","['Action', 'Thriller']",7,0.9562305
101,tt7127216,Boxing: Canelo Alvarez vs. Gennady Golovkin (9/23/17),special,"['Energetic', 'Boxing', 'Competitions', 'Showdowns', 'United States', 'Sports', 'Action-Packed', 'Athletes', 'Suspenseful', 'Action', '2010s', 'Rivals', 'Fighting', 'Live']","['Documentary', 'Sport']",3,0.5755883
102,tt7127216,Boxing: Canelo Alvarez vs. Gennady Golovkin (9/23/17),special,"['Athletes', 'Fighting', 'Sports', 'United States', 'Showdowns', 'Rivals', 'Competitions', '2010s', 'Boxing', 'Suspenseful', 'Action-Packed', 'Action', 'Energetic', 'Live']","['Documentary', 'Sport']",3,0.57556957
103,tt13249596,Father of the Bride,movies,"['Miami', 'Starting Over', '2020s', 'Culture Clash', 'Weddings', 'Daughters', 'Divorces', 'Florida', 'Drama', 'Married Life', 'Remake', 'Worklife Balance', 'Semi-Serious', 'Fathers', 'Comedy', 'Spouses', 'Fun', 'Based on a Novel', 'Sincere', 'Emotional', 'Immigration', 'Fiancés', 'Generation Gap', 'Ensemble Cast', 'Mansions', 'Relatives']","['Comedy', 'Drama', 'Romance']",4,0.6866003
104,tt0346578,Batman: Mystery of the Batwoman,movies,"['Gotham City', 'Action-Packed', 'Superheroes', 'Violence', 'Based on a Comic', 'Crises', 'Relationships', 'Crimes', 'Dramatic', 'Death']","['Animation', 'Action', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",7,0.5950982
105,tt0094606,The Accidental Tourist,movies,"['Family', '1980s', 'Death', 'Travel', 'Sexuality', 'Accidents', 'Grief', 'Tragedies', 'Sons', 'Dramatic', 'Romantic', 'Affairs or Infidelity', 'United States', 'Maryland', 'Divorces', 'Writers', 'Sex']","['Drama', 'Romance']",7,0.4508844
106,tt1895296,Alice Telefilm Part 2: The Last Night,movies,"['Buddies', 'Romantic', 'Non-English', 'Sequel', 'Couples', '2010s', 'Introspection', 'Based on a TV Series', 'Interpersonal Relations', 'Sensual', 'Young Adults', 'Relationships', 'Romantic Drama', 'Brazil', 'Dating']",['Drama'],3,0.76267856
107,tt0119152,Free Willy 3: The Rescue,movies,"['Humane', 'Marines', '1990s', 'Animals', 'Cons or Frauds', 'Family', 'Accidents', 'Crises', 'Environmental', 'Rescues', 'Charming', 'Heroes', 'Oregon', 'Conflict', 'United States', 'Inspiration', 'Friendship', 'Based on a True Story']","['Adventure', 'Drama', 'Family']",7,0.7574239
108,tt8421350,Manifest,series,"['Award-Winning', 'Adventures', 'Fantasy World', '2020s', 'Miracles', 'Missing People', 'Starting Over', 'Political or Government Workers', 'Police', '2010s', 'Relatives', 'Captivating', 'Mysterious', 'Science Fiction', 'Quests', 'Missions', 'Paranormal', 'Detectives', 'Drama', 'Fantasy', 'Mysteries', 'True Purpose']","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,0.24988155
109,tt0240419,La Cienaga,movies,"['Flirting', 'Slice of Life', 'Ensemble Cast', 'Non-English', 'Independent', 'Dysfunctional Family', '2000s', 'Drama', 'Affairs or Infidelity', 'Love', 'Auteur-Driven', 'Vacations', 'Critically Acclaimed', 'Cynical', 'Children', 'Clever', 'Social Commentary', 'Desire', 'Maids or Butlers', 'Summer', 'Family Homes', 'Pessimistic', 'Argentina', 'Siblings', 'Social Decay', 'Parents', 'Teens', 'Offbeat', 'Middle Class', 'Alcoholism']","['Comedy', 'Drama']",4,0.69515485
110,tt0109279,Black Beauty,movies,"['Violent', 'Family', 'Relationships', 'Children', 'Humanized Animals', 'Journeys', 'Torture', 'Conflict', 'Illnesses', 'Animals', 'Rescues', 'Abuse', 'Crises', 'Cons or Frauds', 'Violence', 'United Kingdom', 'Death', 'Dramatic', 'Award-Winning', 'Inspiration', 'Morality', 'Friendship', '1800s']","['Adventure', 'Drama', 'Family', 'Romance']",7,0.59463173
111,tt0114319,Sabrina,movies,"['Romantic', 'Flirting', 'Paris', 'Remake', 'Pursuing a Dream', 'Money', 'Romcom', 'Brothers', 'Touching', 'Love Triangle', 'Forbidden Love', 'New York (State)', 'Dramedy', 'Sophisticated', 'Manipulation', 'Fun', 'Coming of Age', 'Rivals', 'Makeovers', 'Based on a Stage Play']","['Comedy', 'Drama', 'Romance']",4,0.63846886
112,tt0468489,Half Nelson,movies,"['Human Nature', 'Drama', 'Touching', 'Critically Acclaimed', 'Bars', 'Captivating', 'Independent', 'New York (State)', 'Emotional', 'Children', 'Secrets', 'Buddies', 'Based on a Movie', 'Schools', 'Unlikely Friendship', 'Drugs', 'Addiction', 'Urban', 'Idealism', 'Sincere']",['Drama'],4,0.6126722
113,tt4981636,Middle School: The Worst Years of My Life,movies,"['Comedy', 'Based on a Novel', 'Fun', 'Students', 'Teens', 'Imaginative', 'Animation & Live Action', 'Practical Jokes or Pranks', 'Boyfriends or Girlfriends', 'Sisters', 'Teamwork', 'Artists', 'Rivals', 'New Kid in Town', 'School Administrators', 'Buddies', 'Rebelliousness', 'Single Parents', 'Rivalries', 'Middle Schools', 'Award-Nominated', 'Mothers', 'Leadership', 'Delinquency', 'United States', 'Adolescence', 'Family', 'Fighting the System']","['Animation', 'Comedy', 'Family']",0,0.30397135
114,tt3559124,The Tom and Jerry Show,series,"['Rivalries', 'Fictional World', 'Animals', 'Destruction', 'Family Homes', 'Practical Jokes or Pranks', 'Violence', 'Cool', 'Silly', 'Based on a TV Series', 'Animation', 'Humanized Animals', 'Lighthearted', 'Buddies', 'Chases', 'Friendship']","['Animation', 'Adventure', 'Comedy', 'Family']",0,0.7532098
115,tt13990468,Allen v. Farrow,series,"['Crimes', 'Psychology', 'Documentary', 'Hidden Truth', 'Fall From Grace', 'Biography', 'Manipulation', 'Friends', 'Exes', 'Emmy Nominated', 'United States', 'Shocking', 'Abuse', 'Celebrities', 'Investigations', 'Relatives', 'Controversial', 'Archival Footage', 'Interviews', 'Sons', 'Dysfunctional Family', 'Parents', 'Sexual Assault', 'Serious', 'Daughters', 'Family Homes']","['Documentary', 'Biography', 'Crime']",6,0.65602064
