Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Co-Fi?,
Series - DISC,,Is OJ Innocent? The Missing Evidence,,,,,,,,N/A,,
Series - DISC,,It Takes a Thief,,,,,,,,N/A,,
Series - DISC,,It's Me or the Dog,,,,,,,,N/A,,
Series - DISC,,James Ellroy's City of Demons,,,,,,,,N/A,,
Series - DISC,,Jeremy Wade's Dark Waters,,,,,,,,N/A,,
Series - DISC,,Jeremy Wade's Mighty Rivers,,,,,,,,N/A,,
Series - DISC,,Jesse James: Outlaw Garage,,,,,,,,N/A,,
Series - DISC,,JFK: The Lost Tapes,,,,,,,,N/A,,
Series - DISC,,Jodie Marsh Gets Locked Up,,,,,,,,N/A,,
Series - DISC,,JonBenet: An American Murder Mystery,,,,,,,,N/A,,
Series - DISC,,Kids BBQ Championship,,,,,,,,N/A,,
Series - DISC,,Killer Carnies,,,,,,,,N/A,,
Series - DISC,,Killer Clergy,,,,,,,,N/A,,
Series - DISC,,Killer Unknown,,,,,,,,N/A,,
Series - DISC,,Killing Richard Glossip,,,,,,,,N/A,,
Series - DISC,,Killing the Colorado,,,,,,,,N/A,,
Series - DISC,,Kiss of Death,,,,,,,,N/A,,
Series - DISC,,Kitchen Crashers,,,,,,,,N/A,,
Series - DISC,,LA Ink,,,,,,,,N/A,,
Series - DISC,,Leah Remini: It's All Relative,,,,,,,,N/A,,
Series - DISC,,Leave it to Niecy,,,,,,,,N/A,,
Series - DISC,,Legends of the Deep,,,,,,,,N/A,,
Series - DISC,,Life Or Death,,,,,,,,N/A,,
Series - DISC,,Life's a Beach,,,,,,,,N/A,,
Series - DISC,,Lobstermen,,,,,,,,N/A,,
Series - DISC,,Loch Ness Monster: New Evidence,,,,,,,,N/A,,
Series - DISC,,Long Island Medium,,,,,,,,N/A,,
Series - DISC,,Long Lost Family,,,,,,,,N/A,,
Series - DISC,,Long Lost Family: What Happened Next,,,,,,,,N/A,,
Series - DISC,,Lost Tapes,,,,,,,,N/A,,
Series - DISC,,Louisiana Flip N Move,,,,,,,,N/A,,
Series - DISC,,Love at First Swipe,,,,,,,,N/A,,
Series - DISC,,Love the Way You Lie,,,,,,,,N/A,,
Series - DISC,,Love Yurts,,,,,,,,N/A,,
Series - DISC,,"Love, Lust or Run",,,,,,,,N/A,,
Series - DISC,,Machines: How They Work,,,,,,,,N/A,,
Series - DISC,,Macy's Thanksgiving Cake Spectacular,,,,,,,,N/A,,
Series - DISC,,Madeleine McCann: An ID Murder Mystery,,,,,,,,N/A,,
Series - DISC,,Madman of the Sea,,,,,,,,N/A,,
Series - DISC,,Making Monsters,,,,,,,,N/A,,
Series - DISC,,Man Caves,,,,,,,,N/A,,
Series - DISC,,Man Fire Food,,,,,,,,N/A,,
Series - DISC,,Man Land,,,,,,,,N/A,,
Series - DISC,,Man vs. Bear,,,,,,,,N/A,,
Series - DISC,,Man vs. Wild,,,,,,,,N/A,,
Series - DISC,,Man-Eating Python,,,,,,,,N/A,,
Series - DISC,,"Man, Woman, Wild",,,,,,,,N/A,,
Series - DISC,,Mark & Derek's Excellent Flip,,,,,,,,N/A,,
Series - DISC,,Marooned,,,,,,,,N/A,,
Series - DISC,,Married By Mom & Dad,,,,,,,,N/A,,
Series - DISC,,Married with Secrets,,,,,,,,N/A,,
Series - DISC,,Masters of Flip,,,,,,,,N/A,,
Series - DISC,,Meet the Putmans,,,,,,,,N/A,,
Series - DISC,,Mega Decks,,,,,,,,N/A,,
Series - DISC,,Mega Machines,,,,,,,,N/A,,
Series - DISC,,Mega Shippers,,,,,,,,N/A,,
Series - DISC,,Miami Flip,,,,,,,,N/A,,
Series - DISC,,Miami Ink,,,,,,,,N/A,,
Series - DISC,,Misfit Garage,,,,,,,,N/A,,
Series - DISC,,Monster Favorites,,,,,,,,N/A,,
Series - DISC,,Monster Ships,,,,,,,,N/A,,
Series - DISC,,Monsters and Mysteries in America,,,,,,,,N/A,,
Series - DISC,,Monsters Inside Me,,,,,,,,N/A,,
Series - DISC,,Monsters Underground,,,,,,,,N/A,,
Series - DISC,,Moon Machines,,,,,,,,N/A,,
Series - DISC,,Most Evil,,,,,,,,N/A,,
Series - DISC,,Most Terrifying Places in America,,,,,,,,N/A,,
Series - DISC,,Murder Among Friends,,,,,,,,N/A,,
Series - DISC,,Murder By Numbers,,,,,,,,N/A,,
Series - DISC,,Murder Calls,,,,,,,,N/A,,
Series - DISC,,Murder Chose Me,,,,,,,,N/A,,
Series - DISC,,Murder Comes Home,,,,,,,,N/A,,
Series - DISC,,Murder Comes To Town,,,,,,,,N/A,,
Series - DISC,,Murder Decoded,,,,,,,,N/A,,
Series - DISC,,Murder in Paradise,,,,,,,,N/A,,
Series - DISC,,Murder Loves Company,,,,,,,,N/A,,
Series - DISC,,Murder U,,,,,,,,N/A,,
Series - DISC,,My Big Fat American Gypsy Wedding,,,,,,,,N/A,,
Series - DISC,,My Cat From Hell,,,,,,,,N/A,,
Series - DISC,,My Crazy Obsession,,,,,,,,N/A,,
Series - DISC,,My Family's Deadly Secret,,,,,,,,N/A,,
Series - DISC,,My First Place,,,,,,,,N/A,,
Series - DISC,,My Five Wives,,,,,,,,N/A,,
Series - DISC,,My Kid's Obsession,,,,,,,,N/A,,
Series - DISC,,My Murder Story,,,,,,,,N/A,,
Series - DISC,,My Pregnant Husband,,,,,,,,N/A,,
Series - DISC,,My Strange Addiction,,,,,,,,N/A,,
Series - DISC,,My Strange Criminal Addiction,,,,,,,,N/A,,
Series - DISC,,My Teen is Pregnant And So Am I,,,,,,,,N/A,,
Series - DISC,,My Tiny Terror,,,,,,,,N/A,,
Series - DISC,,Mysteries at the Monument,,,,,,,,N/A,,
Series - DISC,,Mysteries at the Museum,,,,,,,,N/A,,
Series - DISC,,Mysteries of the Missing,,,,,,,,N/A,,
Series - DISC,,Mystery Diners,,,,,,,,N/A,,
Series - DISC,,Mystery ER,,,,,,,,N/A,,
Series - DISC,,Mythbusters,,,,,,,,N/A,,
Series - DISC,,Mythical Beasts,,,,,,,,N/A,,
Series - DISC,,Naked and Marooned with Ed Stafford,,,,,,,,N/A,,
Series - DISC,,Naked Castaway,,,,,,,,N/A,,
Series - DISC,,NASA's Unexplained Files,,,,,,,,N/A,,
Series - DISC,,National Parks Top 10,,,,,,,,N/A,,
Series - DISC,,Nature's Deadliest,,,,,,,,N/A,,
Series - DISC,,No Limits,,,,,,,,N/A,,
Series - DISC,,Nostradamus Decoded,,,,,,,,N/A,,
Series - DISC,,NY Ink,,,,,,,,N/A,,
Series - DISC,,Off Limits,,,,,,,,N/A,,
Series - DISC,,On The Rocks,,,,,,,,N/A,,
Series - DISC,,One Big Happy Family,,,,,,,,N/A,,
Series - DISC,,One Way Out,,,,,,,,N/A,,
Series - DISC,,Our Little Family,,,,,,,,N/A,,
Series - DISC,,Our Wild Life,,,,,,,,N/A,,
Series - DISC,,Out of the Wild: Venezuela,,,,,,,,N/A,,
Series - DISC,,Outrageous Births: Tales from the Crib,,,,,,,,N/A,,
Series - DISC,,Outrageous Holiday Houses,,,,,,,,N/A,,
Series - DISC,,Pacific Warriors,,,,,,,,N/A,,
Series - DISC,,Pamela Smart: An American Murder Mystery,,,,,,,,N/A,,
Series - DISC,,Pandora's Box: Unleashing Evil,,,,,,,,N/A,,
Series - DISC,,Paranormal Lockdown,,,,,,,,N/A,,
Series - DISC,,Park Secrets,,,,,,,,N/A,,
Series - DISC,,Passport to Europe with Samantha Brown,,,,,,,,N/A,,
Series - DISC,,People Magazine Investigates: Crimes of Fashion,,,,,,,,N/A,,
Series - DISC,,Pet Nation Renovation,,,,,,,,N/A,,
Series - DISC,,Poisoned Passions,,,,,,,,N/A,,
Series - DISC,,Pool Kings,,,,,,,,N/A,,
Series - DISC,,Pregnant Behind Bars,,,,,,,,N/A,,
Series - DISC,,Prehistoric,,,,,,,,N/A,,
Series - DISC,,Preposterous Pets,,,,,,,,N/A,,
Series - DISC,,Pretty Bad Girls,,,,,,,,N/A,,
Series - DISC,,Prison Wives,,,,,,,,N/A,,
Series - DISC,,Prototype This!,,,,,,,,N/A,,
Series - DISC,,Quints By Surprise,,,,,,,,N/A,,
Series - DISC,,Railroad Alaska,,,,,,,,N/A,,
Series - DISC,,Redwood Kings,,,,,,,,N/A,,
Series - DISC,,Rehab Addict,,,,,,,,N/A,,
Series - DISC,,Rehab Addict: Detroit,,,,,,,,N/A,,
Series - DISC,,Relatively Evil,,,,,,,,N/A,,
Series - DISC,,Renovation Realities,,,,,,,,N/A,,
Series - DISC,,Resort Rescue,,,,,,,,N/A,,
Series - DISC,,Restaurant Divided,,,,,,,,N/A,,
Series - DISC,,Restaurant Stakeout,,,,,,,,N/A,,
Series - DISC,,Richard Hammond's Big,,,,,,,,N/A,,
Series - DISC,,Ridiculous Cakes,,,,,,,,N/A,,
Series - DISC,,Rising: Rebuilding Ground Zero,,,,,,,,N/A,,
Series - DISC,,River Monsters,,,,,,,,N/A,,
Series - DISC,,Rock My RV with Bret Michaels,,,,,,,,N/A,,
Series - DISC,,Rocket Around the Xmas Tree,,,,,,,,N/A,,
Series - DISC,,Room by Room,,,,,,,,N/A,,
Series - DISC,,Room Crashers,,,,,,,,N/A,,
Series - DISC,,Samantha Brown's Asia,,,,,,,,N/A,,
Series - DISC,,Samantha Brown's Great Weekends,,,,,,,,N/A,,
Series - DISC,,Santa's Baking Blizzard,,,,,,,,N/A,,
Series - DISC,,Save My Bakery,,,,,,,,N/A,,
Series - DISC,,Say Yes to the Dress: Atlanta,,,,,,,,N/A,,
Series - DISC,,Say Yes: Wedding SOS,,,,,,,,N/A,,
Series - DISC,,Scorned: Love Kills,,,,,,,,N/A,,
Series - DISC,,Sea Monsters,,,,,,,,N/A,,
Series - DISC,,Secret Lives of Stepford Wives,,,,,,,,N/A,,
Series - DISC,,Secret Sex Lives: Swingers,,,,,,,,N/A,,
Series - DISC,,Secret Space Escapes,,,,,,,,N/A,,
Series - DISC,,Secretly Pregnant,,,,,,,,N/A,,
Series - DISC,,Secrets of a Restaurant Chef,,,,,,,,N/A,,
Series - DISC,,Secrets of the Underground,,,,,,,,N/A,,
Series - DISC,,Serial Thriller,,,,,,,,N/A,,
Series - DISC,,Sex Sent Me to the ER,,,,,,,,N/A,,
Series - DISC,,Sex Sent Me to the Slammer,,,,,,,,N/A,,
Series - DISC,,Shipwreck Secrets,,,,,,,,N/A,,
Series - DISC,,Shock Trauma: Edge of Life,,,,,,,,N/A,,
Series - DISC,,Shocking Family Secrets,,,,,,,,N/A,,
Series - DISC,,Simply Quilts,,,,,,,,N/A,,
Series - DISC,,Sin City ER,,,,,,,,N/A,,
Series - DISC,,Single Dad Seeking,,,,,,,,N/A,,
Series - DISC,,Skyscrapers: Engineering the Future,,,,,,,,N/A,,
Series - DISC,,"Small Space, Big Style",,,,,,,,N/A,,
Series - DISC,,"Something Borrowed, Something New",,,,,,,,N/A,,
Series - DISC,,Son of Sam: The Hunt for a Killer,,,,,,,,N/A,,
Series - DISC,,Southern Fried Homicide,,,,,,,,N/A,,
Series - DISC,,Stalked: Someone's Watching,,,,,,,,N/A,,
Series - DISC,,Stephen Hawking's Grand Design,,,,,,,,N/A,,
Series - DISC,,Still Alive,,,,,,,,N/A,,
Series - DISC,,Storm Chasers,,,,,,,,N/A,,
Series - DISC,,Strange Love,,,,,,,,N/A,,
Series - DISC,,Strange Sex,,,,,,,,N/A,,
Series - DISC,,Super Factories,,,,,,,,N/A,,
Series - DISC,,Supersize My Pool,,,,,,,,N/A,,
Series - DISC,,Surprising Santa Claus,,,,,,,,N/A,,
Series - DISC,,Surviving Evil,,,,,,,,N/A,,
Series - DISC,,Swamp Brothers,,,,,,,,N/A,,
Series - DISC,,Swamp Murders,,,,,,,,N/A,,
Series - DISC,,Swamp Wars,,,,,,,,N/A,,
Series - DISC,,Take Home Chef,,,,,,,,N/A,,
Series - DISC,,Taking Fire,,,,,,,,N/A,,
Series - DISC,,Tanked,,,,,,,,N/A,,
Series - DISC,,Tattoo Girls,,,,,,,,N/A,,
Series - DISC,,Ted Bundy: Mind of a Monster,,,,,,,,N/A,,
Series - DISC,,Terrific Tiny Homes,,,,,,,,N/A,,
Series - DISC,,Thanksgiving Grubdown,,,,,,,,N/A,,
Series - DISC,,The 1980s: The Deadliest Decade,,,,,,,,N/A,,
Series - DISC,,The 1990s: The Deadliest Decade,,,,,,,,N/A,,
Series - DISC,,The 93 Victims of Samuel Little,,,,,,,,N/A,,
Series - DISC,,The Animals' Guide to Survival,,,,,,,,N/A,,
Series - DISC,,The Antonio Treatment,,,,,,,,N/A,,
Series - DISC,,The Aquarium,,,,,,,,N/A,,
Series - DISC,,The Atlanta Child Murders,,,,,,,,N/A,,
Series - DISC,,The Boston Strangler: The Hunt for a Killer,,,,,,,,N/A,,
Series - DISC,,The Butcher Baker: Mind of a Monster,,,,,,,,N/A,,
Series - DISC,,The Carol Duvall Show,,,,,,,,N/A,,
Series - DISC,,The Crimes that Changed Us,,,,,,,,N/A,,
Series - DISC,,The Critical Hour: Shock Trauma,,,,,,,,N/A,,
Series - DISC,,The Crocodile Hunter,,,,,,,,N/A,,
Series - DISC,,The Day I Almost Died,,,,,,,,N/A,,
Series - DISC,,The Face of Evil,,,,,,,,N/A,,
Series - DISC,,The Golden State Killer: It's Not Over,,,,,,,,N/A,,
Series - DISC,,The Great Shark Chase,,,,,,,,N/A,,
Series - DISC,,The Grill of Victory,,,,,,,,N/A,,
Series - DISC,,The Haunted,,,,,,,,N/A,,
Series - DISC,,The Jennie Garth Project,,,,,,,,N/A,,
Series - DISC,,The Last Alaskans,,,,,,,,N/A,,
Series - DISC,,The Little Couple,,,,,,,,N/A,,
Series - DISC,,The Most Embarrassing Rooms in America,,,,,,,,N/A,,
Series - DISC,,The Pool Master,,,,,,,,N/A,,
Series - DISC,,The Shed,,,,,,,,N/A,,
Series - DISC,,The Spouse House,,,,,,,,N/A,,
Series - DISC,,The Treehouse Guys,,,,,,,,N/A,,
Series - DISC,,The Unexplained Files,,,,,,,,N/A,,
Series - DISC,,The Vet Life,,,,,,,,N/A,,
Series - DISC,,The White Room Challenge,,,,,,,,N/A,,
Series - DISC,,The Wives Did It,,,,,,,,N/A,,
Series - DISC,,"Thieves, Inc.",,,,,,,,N/A,,
Series - DISC,,Til Death Do Us Part,,,,,,,,N/A,,
Series - DISC,,"Tiny House, Big Living",,,,,,,,N/A,,
Series - DISC,,Tiny Luxury,,,,,,,,N/A,,
Series - DISC,,Tiny Paradise,,,,,,,,N/A,,
Series - DISC,,Toddlers & Tiaras,,,,,,,,N/A,,
Series - DISC,,Too Cute!,,,,,,,,N/A,,
Series - DISC,,Top Hooker,,,,,,,,N/A,,
Series - DISC,,Top Secret Swimming Holes,,,,,,,,N/A,,
Series - DISC,,Trauma: Life in the ER,,,,,,,,N/A,,
Series - DISC,,Treehouse Masters,,,,,,,,N/A,,
Series - DISC,,Trick or Eat,,,,,,,,N/A,,
Series - DISC,,Truth Behind the Moon Landing,,,,,,,,N/A,,
Series - DISC,,Twisted Love,,,,,,,,N/A,,
Series - DISC,,Twisted Sisters,,,,,,,,N/A,,
Series - DISC,,UFO Conspiracies,,,,,,,,N/A,,
Series - DISC,,UFOs: The Lost Evidence,,,,,,,,N/A,,
Series - DISC,,Ultimate Cake Off,,,,,,,,N/A,,
Series - DISC,,Ultimate Hanukkah Challenge,,,,,,,,N/A,,
Series - DISC,,Ultimate Thanksgiving Challenge,,,,,,,,N/A,,
Series - DISC,,Ultimate Warfare,,,,,,,,N/A,,
Series - DISC,,Ultimate Weapons,,,,,,,,N/A,,
Series - DISC,,Undercover Chef,,,,,,,,N/A,,
Series - DISC,,Underground BBQ Challenge,,,,,,,,N/A,,
Series - DISC,,Unexplained and Unexplored,,,,,,,,N/A,,
Series - DISC,,Unpolished,,,,,,,,N/A,,
Series - DISC,,Untold Stories of the ER,,,,,,,,N/A,,
Series - DISC,,Unwrapped 2.0,,,,,,,,N/A,,
Series - DISC,,Unwrapped,,,,,,,,N/A,,
Series - DISC,,Vegas Cakes,,,,,,,,N/A,,
Series - DISC,,Vet on the Loose,,,,,,,,N/A,,
Series - DISC,,Village of the Damned,,,,,,,,N/A,,
Series - DISC,,Vintage Flip,,,,,,,,N/A,,
Series - DISC,,Weaponology,,,,,,,,N/A,,
Series - DISC,,Wedded to Perfection,,,,,,,,N/A,,
Series - DISC,,Wedding Day Makeover,,,,,,,,N/A,,
Series - DISC,,Wedding Island,,,,,,,,N/A,,
Series - DISC,,What History Forgot,,,,,,,,N/A,,
Series - DISC,,What Not To Wear,,,,,,,,N/A,,
Series - DISC,,When Ghosts Attack,,,,,,,,N/A,,
Series - DISC,,When Skin Goes Wrong,,,,,,,,N/A,,
Series - DISC,,When Vacations Attack!,,,,,,,,N/A,,
Series - DISC,,Who Killed the Lyon Sisters?,,,,,,,,N/A,,
Series - DISC,,Wild Food,,,,,,,,N/A,,
Series - DISC,,Wild West Alaska,,,,,,,,N/A,,
Series - DISC,,Wives with Knives,,,,,,,,N/A,,
Series - DISC,,Women In Prison,,,,,,,,N/A,,
Series - DISC,,World War II: Witness to War,,,,,,,,N/A,,
Series - DISC,,World's Biggest Shipbuilders,,,,,,,,N/A,,
Series - DISC,,World's Greatest Skyscrapers,,,,,,,,N/A,,
Series - DISC,,WWII: Masters of War,,,,,,,,N/A,,
Series - DISC,,Xtreme Waterparks,,,,,,,,N/A,,
Series - DISC,,Yard Crashers,,,,,,,,N/A,,
Series - DISC,,Yardcore,,,,,,,,N/A,,
Series - DISC,,You Live in What?,,,,,,,,N/A,,
Series - DISC,,"Young, Hot & Crooked",,,,,,,,N/A,,
