title_name,title_number,offering_start_date,genre,medal,pred_type,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01
"Kids+ PLACEHOLDER: Multi-layered comedy (e.g., Adventure Time, Regular Show)",1475.0,2028-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012318972732561046,-0.0006144442746691526,-0.0004239074659442511,-0.00030503342460444825,,,,,,,,,,,,,,,,,
"Kids+ PLACEHOLDER: Multi-layered comedy (e.g., Adventure Time, Regular Show)",1497.0,2029-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012318972732561046,-0.0006144442746691526,-0.0004239074659442511,-0.00030503342460444825,,,,,
LANTERNS S1,382.0,2025-10-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017059863468172336,-0.0069620493905893305,-0.003706760823710054,-0.0024494862869038777,-0.0017625903071831872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAST CALL,206.0,2023-07-01,comedy,Platinum,future,,,,,,,-0.003334658893303404,-0.0013914073901992645,-0.0006940045433987644,-0.0004787964010314457,-0.0003445301572351024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAST STOP LARRIMAH,141.0,2023-10-01,other,Bronze,future,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAST WEEK TONIGHT WITH JOHN OLIVER S10,90.0,2023-02-01,other,Silver,future,,-0.004407941646512546,-0.002117568860308353,-0.0010316835794810827,-0.0006943888940947392,-0.0005432994637760637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAST WEEK TONIGHT WITH JOHN OLIVER S11,120.0,2024-02-01,other,Silver,future,,,,,,,,,,,,,,-0.004292562206005207,-0.0019650163051278444,-0.0009648087407089119,-0.0006547823998189763,-0.0004989088665988566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAST WEEK TONIGHT WITH JOHN OLIVER S12,131.0,2025-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004198039663345283,-0.002016732247912717,-0.0009825557899819834,-0.0006613227562807041,-0.0005174280607391084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO REICH SPECIAL,254.0,2023-12-01,other,Silver,future,,,,,,,,,,,,-0.0010935007477902122,-0.00016171357348246506,-9.656400017673114e-05,-9.93565102027097e-05,-8.949120304484998e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LION QUEEN,154.0,2026-04-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITTLE RICHARD: I AM EVERYTHING (CNN),334.0,2023-11-01,other,Bronze,future,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOGICAL PROGRESSION,181.0,2024-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOONEY TUNES S1I (S5C),410.0,2023-04-01,other,Bronze,future,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOONEY TUNES S1J (S6),306.0,2023-07-01,other,Bronze,future,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVE & DEATH (LS),311.0,2023-04-01,drama,Gold,future,,,,-0.004376009339458863,-0.0019113441780844373,-0.0009458322080457401,-0.0006472139657257191,-0.00047958353670892546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVE HAS WON,189.0,2023-11-01,other,Silver,future,,,,,,,,,,,-0.001315330311946474,-0.0005745072139877488,-0.0002916160651109459,-0.0001816973044531128,-0.000149672659979657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOVE OFF THE GRID S2,464.0,2024-08-01,comedy,Platinum,future,,,,,,,,,,,,,,,,,,,,-0.011671306126561908,-0.004763004689774171,-0.0025359370778189286,-0.001628074996813839,-0.001253567957119079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LOVE TO LOVE YOU, DONNA SUMMER",139.0,2023-05-01,other,Silver,future,,,,,-0.0021870014955804244,-0.0003162502929086173,-0.0002067499092890835,-0.00019866229491982126,-0.00017258807669598967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1370.0,2024-05-01,other,Silver,future,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.00030850663418600016,-0.00020168746104993094,-0.0001937978788310256,-0.00016836211012617288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1371.0,2024-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.0003155077568366501,-0.00019468633839928097,-0.0001937978788310256,-0.00016836211012617288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1372.0,2024-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,-0.0021150476398396558,-0.0003269098890660719,-0.00019540021884796393,-0.00019384736225975356,-0.00017459986889941197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1373.0,2024-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,-0.0021150476398396558,-0.0003269098890660719,-0.00020168746104993094,-0.00017508364248247096,-0.00018707634647472757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1374.0,2025-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.0002942831759245376,-0.00020333150891575164,-0.0001876630528781129,-0.00018707634647472757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1375.0,2025-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.00030850663418600016,-0.00020168746104993094,-0.00018756012005778652,-0.00017459986889941197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1376.0,2025-05-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.00030850663418600016,-0.00020168746104993094,-0.0001937978788310256,-0.00016836211012617288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1377.0,2025-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.0003155077568366501,-0.00019468633839928097,-0.0001937978788310256,-0.00016836211012617288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1378.0,2025-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021150476398396558,-0.0003269098890660719,-0.00019540021884796393,-0.00019384736225975356,-0.00017459986889941197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1379.0,2025-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021150476398396558,-0.0003269098890660719,-0.00020168746104993094,-0.00017508364248247096,-0.00018707634647472757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1380.0,2026-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.0002942831759245376,-0.00020333150891575164,-0.0001876630528781129,-0.00018707634647472757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lionsgate Pay-1 Film US,1381.0,2026-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021334508947197274,-0.00030850663418600016,-0.00020168746104993094,-0.00018756012005778652,-0.00017459986889941197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: CN DNA (e.g., Bluey, Foseter's Imaginary Nursery)",1437.0,2026-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.0004239074659442511,-0.00030503342460444825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: CN DNA (e.g., Bluey, Foseter's Imaginary Nursery)",1459.0,2027-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.0004239074659442511,-0.00030503342460444825,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: CN DNA (e.g., Bluey, Foseter's Imaginary Nursery)",1481.0,2028-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.0004239074659442511,-0.00030503342460444825,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: CN DNA (e.g., Bluey, Foseter's Imaginary Nursery)",1503.0,2029-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.0004239074659442511,-0.00030503342460444825,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., Batwheels)",1435.0,2026-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00578687359668947,-0.002527578508255817,-0.0012507769081487462,-0.0008558814936464452,-0.0006342055262457523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., Batwheels)",1457.0,2027-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00578687359668947,-0.002527578508255817,-0.0012507769081487462,-0.0008558814936464452,-0.0006342055262457523,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., Batwheels)",1479.0,2028-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00578687359668947,-0.002527578508255817,-0.0012507769081487462,-0.0008558814936464452,-0.0006342055262457523,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., Batwheels)",1501.0,2029-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00578687359668947,-0.002527578508255817,-0.0012507769081487462,-0.0008558814936464452,-0.0006342055262457523,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., DC's Aqua Girl, Adventure Time Presents BMO)",1436.0,2026-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.00041183812742582324,-0.00031710276312287613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., DC's Aqua Girl, Adventure Time Presents BMO)",1458.0,2027-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.00041183812742582324,-0.00031710276312287613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., DC's Aqua Girl, Adventure Time Presents BMO)",1480.0,2028-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.00041183812742582324,-0.00031710276312287613,,,,,,,,,,,,,,,,,,,,,
"Little Kids (4-6) PLACEHOLDER: Franchise & CP (e.g., DC's Aqua Girl, Adventure Time Presents BMO)",1502.0,2029-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002952375578019159,-0.0012048504744534847,-0.0006414910734717724,-0.00041183812742582324,-0.00031710276312287613,,,,,,,,,
Low 1,542.0,2025-03-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005953612841201294,-0.0008609193037587364,-0.0005628294801572644,-0.0005234056907693629,-0.00048723878488338065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low 2,535.0,2024-08-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,-0.005953612841201294,-0.0008609193037587364,-0.0005628294801572644,-0.0005234056907693629,-0.00048723878488338065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low 2,546.0,2025-07-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005953612841201294,-0.0008804566522952775,-0.0005432921316207232,-0.0005408127943612883,-0.0004698316812914553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low 3,539.0,2025-01-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,-0.005953612841201294,-0.0008212272893039772,-0.0005674173638107972,-0.0005236929353281166,-0.0005220556711258537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low 3,548.0,2025-09-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005902256676948782,-0.0009122754680112486,-0.0005452842879983931,-0.0005409508829282344,-0.00048723878488338065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low 4,550.0,2025-10-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005953612841201294,-0.0008609193037587364,-0.0005628294801572644,-0.0005408127943612883,-0.0004698316812914553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARC MARON: FROM BLEAK TO DARK,175.0,2023-02-01,other,Bronze,future,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARISKA HARGITAY - JAYNE MANSFIELD PROJECT,251.0,2026-07-01,other,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005001384729885339,-0.0007396353396783939,-0.00045639732435246366,-0.00045431453532329485,-0.0003946862281950643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARLON WAYANS: GOD LOVES ME,411.0,2023-03-01,other,Bronze,future,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENTAL HEALTH,207.0,2023-09-01,other,Bronze,future,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERMICORNO S1,421.0,2025-01-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERMICORNO S1B,388.0,2026-01-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
METAL MONSTERS: THE RIGHTEOUS REDEEMER,454.0,2023-07-01,other,Bronze,future,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSTERS OF GOD,191.0,2026-06-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002630660623892948,-0.0011490144279754976,-0.0005832321302218918,-0.00037443580791421155,-0.00028830412095132797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOONAGE DAYDREAM,140.0,2023-04-01,other,Silver,future,,,,-0.002168136310519977,-0.0003351154779690646,-0.0002003048544097751,-0.0001987130204054194,-0.00017898240608969995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTHERCUTTERS,238.0,2026-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOVIE PASS, MOVIE CRASH",208.0,2025-06-01,other,Gold,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0034380751243438135,-0.0005314021000421838,-0.0003278491839457565,-0.00030488475575826825,-0.0002838174680652904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR. CHOW,192.0,2023-10-01,other,Bronze,future,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS. MAGAZINE 50TH ANNIVERSARY PROJECT,220.0,2025-09-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSIC BOX S2,227.0,2025-07-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSIC BOX: JASON ISBELL,222.0,2023-04-01,other,Bronze,future,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magic Mike 3,517.0,2023-04-01,other,Platinum,future,,,,-0.008511978080641181,-0.0013156440345174448,-0.0007863853033175415,-0.0007801358548454364,-0.0007026746012526165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 1,534.0,2024-06-01,other,Platinum,future,,,,,,,,,,,,,,,,,,-0.008511978080641181,-0.0013156440345174448,-0.000811688216974315,-0.0007548329411886628,-0.0007026746012526165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 1,540.0,2025-02-01,other,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008349720600857863,-0.0014206594159801482,-0.0007929602514174907,-0.0007805916047910946,-0.0007528860015276234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 2,527.0,2024-02-01,other,Platinum,future,,,,,,,,,,,,,,-0.008433346408071505,-0.0013658119845196208,-0.000789526287647178,-0.0007803535757180248,-0.0007277796186178906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 2,545.0,2025-06-01,other,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008511978080641181,-0.0013156440345174448,-0.000811688216974315,-0.0007548329411886628,-0.0007026746012526165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 3,532.0,2024-04-01,other,Platinum,future,,,,,,,,,,,,,,,,-0.008511978080641181,-0.0013156440345174448,-0.0007863853033175415,-0.0007801358548454364,-0.0007026746012526165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 3,547.0,2025-08-01,other,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008586041708902292,-0.001241580406256334,-0.000811688216974315,-0.0007548329411886628,-0.0007026746012526165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 4,537.0,2024-11-01,other,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,-0.008511978080641181,-0.0013156440345174448,-0.000811688216974315,-0.000704621540913656,-0.0007528860015276234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium 4,551.0,2025-11-01,other,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008511978080641181,-0.0013156440345174448,-0.000811688216974315,-0.000704621540913656,-0.0007528860015276234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANFU WANG CUBA,221.0,2025-03-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEAR SPACE,236.0,2026-02-01,other,Bronze,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIKKI GIOVANNI PROJECT,266.0,2024-01-01,other,Silver,future,,,,,,,,,,,,,-0.0016402511216853182,-0.0002317500972645729,-0.00015566626322422133,-0.00014423877964624677,-0.00013903279022509262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIKKI GLASER SPECIAL 2,216.0,2024-01-01,other,Silver,future,,,,,,,,,,,,,-0.0010935007477902122,-0.00015450006484304862,-0.00010377750881614759,-9.615918643083122e-05,-9.268852681672846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO ACCIDENT,142.0,2023-10-01,other,Bronze,future,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLAHOMA CITY BOMBING,198.0,2024-04-01,other,Bronze,future,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON THE ROAM WITH JASON MOMOA,459.0,2024-01-01,comedy,Platinum,future,,,,,,,,,,,,,-0.006669317786606808,-0.0026592837131814893,-0.0014751648748131025,-0.0009392707276635207,-0.0007437576680710409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
